subset,id_str,object_id,tile_index,RA,DEC,segmentation_area,flux_vis_1fwhm_aper,expert_score,grade,expert_total_votes
discovery_engine,102157956_2698524017641247745,2698524017641247745,102157956,269.85240171420713,64.12477453116966,582.0,2.021229982376098,0.5220604989429019,C,10
discovery_engine,102158895_2747717859656675763,2747717859656675763,102158895,274.77178596261524,65.66757634152474,2750.0,6.480672359466553,0.7486069547190918,C,16
discovery_engine,102158888_2662725929654667784,2662725929654667784,102158888,266.2725929582737,65.4667784284087,1064.0,4.514050483703613,0.8156011011037183,C,10
discovery_engine,102159481_2634849207665073829,2634849207665073829,102159481,263.48492071150446,66.50738290801786,681.0,2.4752376079559326,2.291769463209707,A,10
discovery_engine,102158275_2709777393645726835,2709777393645726835,102158275,270.977739341077,64.57268354179256,2161.0,6.074974060058594,3.0167996218685444,A,19
discovery_engine,102160059_2704023198672616060,2704023198672616060,102160059,270.40231984500747,67.26160604637563,679.0,1.5554285049438477,0.6107848188303368,C,10
discovery_engine,102158886_2633443612655444744,2633443612655444744,102158886,263.34436123445795,65.54447443773961,506.0,1.5522077083587646,1.4362171194467304,C,9
discovery_engine,102159483_2659872799666371332,2659872799666371332,102159483,265.987279945432,66.63713320694595,30042.0,30.985912322998047,2.565680463348064,A,10
discovery_engine,102157953_2664028339642029013,2664028339642029013,102157953,266.40283396372047,64.20290131403637,461.0,1.985920667648316,0.5457433156163584,C,10
discovery_engine,102158888_2667434443654461269,2667434443654461269,102158888,266.7434443925532,65.44612692321355,1423.0,3.0127711296081543,3.0608281996390545,A,13
discovery_engine,102158274_2706396692645789411,2706396692645789411,102158274,270.63966923558075,64.57894118720775,299.0,1.05201518535614,0.7529722212512022,C,10
discovery_engine,102159775_2689917571668533073,2689917571668533073,102159775,268.99175718921333,66.85330736125366,403.0,2.836791038513184,0.9560129507147774,C,9
discovery_engine,102158892_2707314324656268012,2707314324656268012,102158892,270.7314324547877,65.62680129543786,545.0,2.8053171634674072,1.409554822022248,C,10
discovery_engine,102158276_2722561985645255526,2722561985645255526,102158276,272.25619852909443,64.5255526391153,1676.0,2.400406837463379,1.5887076947303995,B,9
discovery_engine,102159191_2687214852658088573,2687214852658088573,102159191,268.7214852977211,65.8088573616498,9682.0,10.450819969177246,0.921885430359614,C,10
discovery_engine,102159772_2662187210669371994,2662187210669371994,102159772,266.2187210145421,66.93719945077342,601.0,4.596175193786621,0.5442814828449516,C,10
discovery_engine,102158276_2727446636646498997,2727446636646498997,102158276,272.74466369786245,64.64989979472608,933.0,3.234484434127808,1.3021129630224997,C,8
discovery_engine,102160337_2703837081680486960,2703837081680486960,102160337,270.38370813689005,68.0486960259951,3179.0,10.007092475891112,1.8228305518871868,B,10
discovery_engine,102158589_2744546452650772802,2744546452650772802,102158589,274.45464529067243,65.07728020119745,716.0,1.821555137634277,0.508083498915117,C,10
discovery_engine,102157632_2689812292635253102,2689812292635253102,102157632,268.98122922095,63.52531028861341,5029.0,8.935019493103027,0.6151319956710815,C,10
discovery_engine,102159187_2639230520659765010,2639230520659765010,102159187,263.92305205053293,65.9765010372005,2055.0,3.60012149810791,2.1771075569887124,A,10
discovery_engine,102160333_2658384427678809539,2658384427678809539,102160333,265.83844271232704,67.88095395605029,22453.0,54.4526252746582,0.8395576767416939,C,10
discovery_engine,102158886_2639435029654444688,2639435029654444688,102158886,263.94350297708223,65.44446888180101,551.0,1.8050271272659304,1.3146589786681724,C,10
discovery_engine,102160608_2691140368686427388,2691140368686427388,102160608,269.11403682141395,68.64273889603018,476.0,2.1616783142089844,1.2841640000401342,C,9
discovery_engine,102159190_2680136665657888295,2680136665657888295,102159190,268.0136665899106,65.78882953480664,6065.0,9.799032211303713,1.0346931896912446,C,10
discovery_engine,102158275_2716096858644978107,2716096858644978107,102158275,271.6096858714246,64.49781078904043,1795.0,5.944199562072754,0.6656804633480639,C,10
discovery_engine,102158272_2685730342643470690,2685730342643470690,102158272,268.5730342815341,64.34706905219893,3966.0,9.33508014678955,1.6101882891410526,B,9
discovery_engine,102158271_2672377449643470686,2672377449643470686,102158271,267.2377449618229,64.34706862253732,1431.0,2.708238363265991,1.1109084925331718,C,10
discovery_engine,102160058_2689874038672725438,2689874038672725438,102160058,268.9874038838035,67.27254384085201,457.0,3.854264497756958,1.6538815892922396,B,10
discovery_engine,102158889_2673032728653818116,2673032728653818116,102158889,267.3032728361319,65.3818116543117,369.0,1.6200499534606934,0.6319197060311607,C,10
discovery_engine,102158583_2674854379651549479,2674854379651549479,102158583,267.4854379208438,65.15494791786838,6861.0,24.73737907409668,0.7773871030433794,C,10
discovery_engine,102158892_2712800474657358672,2712800474657358672,102158892,271.28004742222976,65.73586720157644,1436.0,3.619022846221924,0.9291907536996156,C,9
discovery_engine,102160058_2690177088672937227,2690177088672937227,102160058,269.01770880905895,67.29372273099628,1029.0,5.601312637329102,1.616730929000904,B,9
discovery_engine,102160061_2729720007674565527,2729720007674565527,102160061,272.9720007319381,67.45655278904086,9657.0,21.54485893249512,0.764204406990153,C,10
discovery_engine,102160056_2667123454675540329,2667123454675540329,102160056,266.71234545997686,67.55403291886468,1080.0,2.5836760997772217,0.6393272107546997,C,10
discovery_engine,102157952_2654388961639715225,2654388961639715225,102157952,265.4388961932219,63.97152257914326,921.0,2.473787546157837,0.7691279824392708,C,9
discovery_engine,102158270_2659458922642761404,2659458922642761404,102158270,265.94589223705503,64.27614042248885,628.0,2.109950304031372,1.3892411856242446,C,10
discovery_engine,102157955_2686353498641935777,2686353498641935777,102157955,268.63534989826115,64.19357778864354,494.0,2.953218460083008,1.124344335113246,C,10
discovery_engine,102159491_2754998495664697720,2754998495664697720,102159491,275.4998495991057,66.4697720252383,1244.0,4.4674153327941895,0.5029270073868627,C,10
discovery_engine,102158891_2699896914654311553,2699896914654311553,102158891,269.98969140340046,65.43115534265293,3302.0,6.131415367126465,2.8814404034846364,A,18
discovery_engine,102158896_2760239474652997516,2760239474652997516,102158896,276.023947465575,65.29975167419644,2592.0,1.8370181322097776,0.6175755301258515,C,15
discovery_engine,102157953_2669397021640472384,2669397021640472384,102157953,266.9397021862729,64.04723848691526,3854.0,14.919490814208984,2.998341096750831,A,10
discovery_engine,102158586_2710017972652457457,2710017972652457457,102158586,271.0017972222676,65.24574575577422,2291.0,1.7848858833312988,1.7361062908356075,B,10
discovery_engine,102159481_2636582462663202718,2636582462663202718,102159481,263.658246275695,66.32027187335544,860.0,2.568676471710205,1.3442814828449516,C,10
discovery_engine,102158276_2727570223645896962,2727570223645896962,102158276,272.7570223673387,64.58969626327753,1744.0,6.639215469360352,2.917409891376127,A,10
discovery_engine,102158274_2704568140646997364,2704568140646997364,102158274,270.4568140639096,64.69973649424063,542.0,2.1072022914886475,0.5072614281591823,C,10
discovery_engine,102159187_2637721068659020159,2637721068659020159,102159187,263.7721068660646,65.90201591230128,502.0,1.5242705345153809,0.8690611797448955,C,10
discovery_engine,102159195_2734094103661424333,2734094103661424333,102159195,273.4094103263643,66.14243336619603,2279.0,7.314037799835205,2.033390216176136,A,20
discovery_engine,102159187_2640522692659514343,2640522692659514343,102159187,264.05226926906533,65.95143431504884,2306.0,6.762277603149414,0.5230585058326993,C,18
discovery_engine,102157631_2672920142633005803,2672920142633005803,102157631,267.29201428201367,63.30058038447984,1441.0,5.869139194488525,0.9858993659895332,C,10
discovery_engine,102159771_2649776259672210177,2649776259672210177,102159771,264.97762593914257,67.22101777071072,5793.0,11.575732231140137,0.5319197060311606,C,10
discovery_engine,102158888_2656629810656238581,2656629810656238581,102158888,265.6629810560244,65.62385814287734,846.0,5.103316783905029,0.6319197060311605,C,10
discovery_engine,102159490_2735907281664403557,2735907281664403557,102159490,273.59072812821495,66.44035574124057,271.0,1.3429158926010132,0.8072614281591823,C,10
discovery_engine,102158893_2719347803657244854,2719347803657244854,102158893,271.9347803724526,65.7244854670406,2178.0,2.8602566719055176,1.6538815892922396,B,10
discovery_engine,102158586_2701075725649854421,2701075725649854421,102158586,270.10757254628084,64.98544217434547,588.0,1.1086821556091309,0.775280569795352,C,10
discovery_engine,102158588_2726057152649094867,2726057152649094867,102158588,272.60571525114045,64.90948678260845,384.0,0.9166308045387268,1.0315872696441648,C,9
discovery_engine,102158892_2703838311654309323,2703838311654309323,102158892,270.383831154244,65.43093239635579,6437.0,8.63924789428711,1.7363538773658231,B,10
discovery_engine,102158581_2651138143647553695,2651138143647553695,102158581,265.1138143291183,64.755369574668,657.0,2.313100576400757,0.9419890104015876,C,10
discovery_engine,102160062_2744829103676743969,2744829103676743969,102160062,274.4829103619944,67.67439694316508,394.0,0.9874622225761414,1.4880684320003437,C,10
discovery_engine,102157958_2722285786638229999,2722285786638229999,102157958,272.22857861828805,63.822999916812485,6747.0,20.809709548950195,1.7901061444186763,B,10
discovery_engine,102158270_2661910855643778637,2661910855643778637,102158270,266.1910855510885,64.37786376499659,1114.0,4.533770561218262,0.6538815892922397,C,10
discovery_engine,102160057_2668937155674851135,2668937155674851135,102160057,266.8937155920024,67.48511356835796,1282.0,2.3824353218078613,0.996283065648314,C,9
discovery_engine,102158892_2705057544656821165,2705057544656821165,102158892,270.5057544962521,65.68211656364414,458.0,1.140495538711548,1.4239682303932053,C,10
discovery_engine,102158584_2684833905652441360,2684833905652441360,102158584,268.48339051785683,65.24413604032269,246.0,2.3142201900482178,0.7090912100588032,C,10
discovery_engine,102159775_2695823975668621978,2695823975668621978,102159775,269.58239751944024,66.86219788875765,437.0,1.792285680770874,0.5343948267179505,C,10
discovery_engine,102160057_2669967124675332896,2669967124675332896,102160057,266.99671242634975,67.53328967537107,4447.0,16.214832305908203,1.3947359942212416,C,10
discovery_engine,102158583_2676190264647720489,2676190264647720489,102158583,267.6190264664388,64.77204897054503,1826.0,11.540355682373049,1.0441998689374108,C,10
discovery_engine,102157629_2659727733636823810,2659727733636823810,102157629,265.9727733948663,63.68238103492873,1491.0,6.769284725189209,1.961008519147556,B,10
discovery_engine,102160334_2665945112680410578,2665945112680410578,102160334,266.5945112890753,68.04105787642916,819.0,1.927828788757324,1.7892353732283,B,10
discovery_engine,102157954_2680543070640040291,2680543070640040291,102157954,268.054307097033,64.00402914978793,1171.0,4.303304672241211,0.7786546284157847,C,9
discovery_engine,102157958_2728318235639859304,2728318235639859304,102157958,272.8318235153224,63.985930406582085,2602.0,6.143765926361084,0.5130166701087651,C,10
discovery_engine,102159777_2722340918669755884,2722340918669755884,102159777,272.23409180128334,66.97558847502283,919.0,1.534057855606079,0.6572767529776129,C,10
discovery_engine,102158586_2707869621648468872,2707869621648468872,102158586,270.7869621948174,64.8468872035074,1344.0,2.9946203231811523,0.8762627113569641,C,10
discovery_engine,102157958_2717889245638408550,2717889245638408550,102157958,271.788924544298,63.84085507785175,491.0,1.733708739280701,0.9068331299589024,C,10
discovery_engine,102158589_2744607815651760624,2744607815651760624,102158589,274.46078151981294,65.17606245864386,4695.0,5.161646366119385,2.3315872696441646,A,9
discovery_engine,102160340_2749317034678079616,2749317034678079616,102160340,274.9317034531497,67.8079616517011,428.0,1.8761943578720093,1.2304925408014982,C,10
discovery_engine,102157954_2673987824638794378,2673987824638794378,102157954,267.39878243834187,63.879437842021744,7074.0,14.57172679901123,0.8085596038064395,C,10
discovery_engine,102157632_2687845938633863256,2687845938633863256,102157632,268.7845938231165,63.38632567388032,581.0,1.8944791555404663,0.7931331940765395,C,10
discovery_engine,102159776_2702647786668650898,2702647786668650898,102159776,270.2647786384881,66.86508981165056,751.0,1.3368563652038574,0.6891031653654038,C,10
discovery_engine,102160335_2672690861681717566,2672690861681717566,102160335,267.269086163563,68.17175669313491,661.0,1.7950695753097534,1.9277342873545704,B,10
discovery_engine,102159187_2638806679660192602,2638806679660192602,102159187,263.8806679557297,66.01926021464115,2281.0,9.086360931396484,1.812744812462904,B,7
discovery_engine,102158275_2709154905643765181,2709154905643765181,102158275,270.9154905916008,64.37651816864391,387.0,1.2734805345535278,0.8286604086622947,C,10
discovery_engine,102160335_2671919575679233124,2671919575679233124,102160335,267.19195756339604,67.92331240138137,1985.0,6.179757595062256,0.5750473291270224,C,10
discovery_engine,102157959_2731365379641616568,2731365379641616568,102157959,273.1365379853265,64.1616568507845,333.0,2.21186900138855,0.6028554575129561,C,9
discovery_engine,102158270_2662527621645054682,2662527621645054682,102158270,266.25276217727634,64.5054682940064,1674.0,3.522756338119507,1.517763660058967,B,9
discovery_engine,102159779_2750395322669381491,2750395322669381491,102159779,275.03953221141444,66.93814911370615,1030.0,1.2465811967849731,0.7348960453406717,C,8
discovery_engine,102160062_2738224597675612724,2738224597675612724,102160062,273.82245977109386,67.56127241687929,759.0,1.690600872039795,0.5184636908842088,C,10
discovery_engine,102159774_2678548694669125287,2678548694669125287,102159774,267.8548694919159,66.91252879963514,6661.0,10.393908500671388,1.3545864384784083,C,10
discovery_engine,102158896_2755778332656876880,2755778332656876880,102158896,275.5778332023385,65.68768806282,5468.0,15.399799346923828,2.25388158929224,A,10
discovery_engine,102158896_2760975684657287517,2760975684657287517,102158896,276.0975684684393,65.72875175708243,869.0,4.042119026184082,0.5457433156163584,C,10
discovery_engine,102158271_2671235183646742735,2671235183646742735,102158271,267.12351835618296,64.67427352080641,1637.0,3.348395347595215,0.6443313247143261,C,10
discovery_engine,102159189_2667621594658425817,2667621594658425817,102159189,266.7621594260971,65.84258177618031,1501.0,2.567445993423462,1.0887076947303995,C,9
discovery_engine,102158586_2706825613651177724,2706825613651177724,102158586,270.682561318435,65.1177724174317,262.0,1.1815831661224363,0.7941802338643508,C,10
discovery_engine,102158583_2675779524648376331,2675779524648376331,102158583,267.5779524881112,64.83763313725701,493.0,2.2320668697357178,1.0490082146231847,C,8
discovery_engine,102160607_2683215062684525130,2683215062684525130,102160607,268.32150627024595,68.45251302771872,1332.0,7.1118669509887695,1.4642820136597872,C,9
discovery_engine,102160609_2711438773682980292,2711438773682980292,102160609,271.14387739317107,68.29802921811759,1233.0,4.799235820770264,0.7715150503074312,C,10
discovery_engine,102159186_2629675598662133108,2629675598662133108,102159186,262.9675598679062,66.2133108032715,1054.0,1.5383151769638062,0.7151319956710814,C,10
discovery_engine,102160062_2732308943673522700,2732308943673522700,102160062,273.23089434313204,67.3522700765353,5339.0,9.360406875610352,0.9442814828449516,C,10
discovery_engine,102159492_2763503362665481671,2763503362665481671,102159492,276.35033624887035,66.54816715405106,820.0,3.8945157527923584,1.0525093695296974,C,10
discovery_engine,102157634_2711665385635861612,2711665385635861612,102157634,271.1665385378312,63.58616126117322,1706.0,4.633143901824951,0.975280569795352,C,10
discovery_engine,102158272_2683269878647372264,2683269878647372264,102158272,268.32698789276674,64.73722640663556,1328.0,4.232758522033691,0.7766149364078718,C,10
discovery_engine,102159186_2627329913661096998,2627329913661096998,102159186,262.7329913400828,66.10969980963885,1045.0,2.569615840911865,0.7062786427306064,C,10
discovery_engine,102158271_2669002391642836561,2669002391642836561,102158271,266.9002391559647,64.28365612660174,5740.0,7.195884704589844,0.5631521857626015,C,10
discovery_engine,102159772_2662094186671478083,2662094186671478083,102159772,266.20941861290214,67.14780835034841,4625.0,8.743864059448242,0.5128419916774406,C,11
discovery_engine,102159189_2667307885658289641,2667307885658289641,102159189,266.7307885627306,65.82896415554623,2811.0,9.179171562194824,0.7072614281591824,C,10
discovery_engine,102159193_2708430518658230140,2708430518658230140,102159193,270.8430518992586,65.82301404701843,8282.0,14.615853309631348,0.696871453160105,C,21
discovery_engine,102159188_2652763834658560044,2652763834658560044,102159188,265.27638346784005,65.85600442323606,6027.0,20.966339111328125,2.0852995448981035,A,10
discovery_engine,102159773_2677079122669151496,2677079122669151496,102159773,267.70791227786816,66.91514966802278,3149.0,14.19365119934082,3.011351999309541,A,19
discovery_engine,102160611_2737007893683616389,2737007893683616389,102160611,273.7007893836717,68.36163890021113,764.0,2.669189453125,0.6672151923819847,C,9
discovery_engine,102160338_2720592793680584236,2720592793680584236,102160338,272.0592793034646,68.05842364623801,822.0,1.6190085411071775,1.5366244980194963,B,10
discovery_engine,102160057_2673124577675899722,2673124577675899722,102160057,267.31245778099066,67.58997229795827,396.0,1.1780548095703125,1.35454486804265,C,10
discovery_engine,102159191_2688559950659263232,2688559950659263232,102159191,268.8559950583659,65.92632323476188,617.0,0.9103975892066956,0.5293732802989406,C,10
discovery_engine,102160335_2673021626682205579,2673021626682205579,102160335,267.302162669892,68.22055792421766,882.0,5.398786544799805,0.7730908003734183,C,10
discovery_engine,102159191_2686897092659972714,2686897092659972714,102159191,268.68970920939927,65.9972714327098,430.0,0.8467249274253845,1.5072614281591823,B,10
discovery_engine,102158585_2691536427648717460,2691536427648717460,102158585,269.15364270230305,64.87174608114636,1552.0,6.702149868011475,0.5170627932594367,C,10
discovery_engine,102157952_2658616879639330994,2658616879639330994,102157952,265.861687959614,63.93309942153464,780.0,3.010918378829956,1.5997786134589862,B,10
discovery_engine,102160334_2667206692679553498,2667206692679553498,102160334,266.72066924191034,67.95534986549919,806.0,1.0130561590194702,0.5538815892922396,C,10
discovery_engine,102158272_2680917462645517489,2680917462645517489,102158272,268.09174629207,64.55174893274807,888.0,2.027642011642456,0.7133731084362834,C,10
discovery_engine,102158270_2655263997646759053,2655263997646759053,102158270,265.5263997793205,64.67590531162458,377.0,1.3229750394821167,0.5253734300810642,C,10
discovery_engine,102158584_2688264303649710847,2688264303649710847,102158584,268.8264303944396,64.97108470808703,371.0,2.08577847480774,0.6631521857626015,C,10
discovery_engine,102157953_2670004229637647911,2670004229637647911,102157953,267.0004229592652,63.764791156556754,676.0,1.454923152923584,0.7104652275350531,C,10
discovery_engine,102160340_2746112792681634978,2746112792681634978,102160340,274.6112792730779,68.16349787163225,310.0,2.0131752490997314,1.2223935098615324,C,9
discovery_engine,102159485_2681289316665353959,2681289316665353959,102159485,268.1289316574225,66.53539596729244,4147.0,8.681904792785645,1.6101882891410526,B,9
discovery_engine,102159492_2764438788663271367,2764438788663271367,102159492,276.4438788775616,66.32713676778846,1816.0,3.14281702041626,0.8504584040745893,C,9
discovery_engine,102158277_2741792314642553604,2741792314642553604,102158277,274.17923143706327,64.25536044973455,695.0,2.543009281158448,0.5744266997473096,C,10
discovery_engine,102158588_2729952558650396278,2729952558650396278,102158588,272.9952558496476,65.0396278003182,600.0,0.9503813982009888,1.1012882135190063,C,10
discovery_engine,102159491_2758162341664766113,2758162341664766113,102159491,275.8162341933964,66.47661137561158,1405.0,2.178749322891236,0.6952407747172131,C,9
discovery_engine,102160062_2737068769676084164,2737068769676084164,102160062,273.70687692850646,67.60841646010371,614.0,2.048991203308105,0.7581050924301493,C,10
discovery_engine,102160334_2671958797680471530,2671958797680471530,102160334,267.19587976015947,68.04715303578227,552.0,1.2461224794387815,1.0504584040745892,C,9
discovery_engine,102159773_2675601105667622875,2675601105667622875,102159773,267.5601105199408,66.76228758765498,541.0,1.5677977800369265,0.5270305267486186,C,7
discovery_engine,102158888_2659753895653871052,2659753895653871052,102158888,265.9753895280555,65.38710523882253,1237.0,1.5272148847579956,1.518129378689181,B,10
discovery_engine,102160609_2709410059685254082,2709410059685254082,102160609,270.941005991516,68.525408286828,1136.0,4.746673583984375,1.3089510557412225,C,9
discovery_engine,102157633_2694458809634722756,2694458809634722756,102157633,269.44588097389686,63.47227569545748,1030.0,,1.1804636253407097,C,10
discovery_engine,102160335_2678696805679733818,2678696805679733818,102160335,267.8696805083116,67.97338186845893,517.0,1.895000696182251,0.6983752073636861,C,10
discovery_engine,102158888_2659467460657407372,2659467460657407372,102158888,265.9467460193917,65.7407372719755,2701.0,8.38614273071289,1.64536294615166,B,10
discovery_engine,102160607_2685509147685729039,2685509147685729039,102160607,268.5509147155565,68.5729039546238,888.0,3.098950862884521,1.590736391904776,B,9
discovery_engine,102160340_2745205255681017372,2745205255681017372,102160340,274.52052559431894,68.10173721091151,1963.0,5.783937931060791,0.9006883924275766,C,10
discovery_engine,102158275_2713231622643632503,2713231622643632503,102158275,271.3231622601812,64.36325033443039,1106.0,3.758100509643554,1.836195675095155,B,9
discovery_engine,102159772_2662654897671699728,2662654897671699728,102159772,266.2654897541963,67.16997281564578,468.0,2.9371485710144043,1.6468176130644134,B,8
discovery_engine,102160338_2714687601681962225,2714687601681962225,102160338,271.4687601858867,68.19622259321945,2253.0,7.249670028686523,0.7253734300810641,C,10
discovery_engine,102159484_2672869558665589951,2672869558665589951,102159484,267.2869558600101,66.55899513814343,622.0,3.299316883087158,1.245914709384324,C,9
discovery_engine,102159492_2763540383664526211,2763540383664526211,102159492,276.3540383292579,66.45262115817177,8159.0,20.555688858032227,0.6825307735007617,C,10
discovery_engine,102159772_2659343143671076882,2659343143671076882,102159772,265.93431432616933,67.10768824498834,2141.0,7.788570880889893,0.8947359942212417,C,10
discovery_engine,102159186_2633197037658917560,2633197037658917560,102159186,263.31970374091105,65.89175606262853,613.0,1.286934733390808,0.8897731716110064,C,9
discovery_engine,102159488_2711554470664543031,2711554470664543031,102159488,271.15544702340566,66.45430312562245,840.0,1.4847266674041748,1.2104652275350531,C,10
discovery_engine,102159491_2755011419663940993,2755011419663940993,102159491,275.5011419637375,66.39409933306753,774.0,3.661071538925171,0.9210942032216292,C,9
discovery_engine,102160608_2696945621683971645,2696945621683971645,102160608,269.6945621295604,68.397164535738,268.0,1.1883659362792969,1.1442814828449517,C,10
discovery_engine,102157954_2677725526640039676,2677725526640039676,102157954,267.7725526627888,64.00396761991807,2928.0,9.50728702545166,1.5581050924301494,B,10
discovery_engine,102158891_2699695481653039637,2699695481653039637,102158891,269.9695481107585,65.3039637491121,825.0,3.1638195514678955,1.0260367088314744,C,10
discovery_engine,102159779_2741941656670759017,2741941656670759017,102159779,274.19416568193896,67.07590173143248,528.0,1.4291393756866455,1.2450890302294808,C,9
discovery_engine,102160062_2743366521672581920,2743366521672581920,102160062,274.3366521911314,67.25819201955272,424.0,1.1568539142608645,0.6442814828449516,C,10
discovery_engine,102158276_2727927202643342684,2727927202643342684,102158276,272.7927202067452,64.33426847052054,552.0,3.0173985958099365,0.5948702723962704,C,10
discovery_engine,102160337_2700171490680496942,2700171490680496942,102160337,270.01714901079066,68.04969420417832,796.0,4.118357181549072,1.548566338693304,B,8
discovery_engine,102159486_2691200739666476860,2691200739666476860,102159486,269.1200739576987,66.64768602598777,1332.0,3.651273727416992,2.0040044523993514,A,11
discovery_engine,102159187_2635212763661578121,2635212763661578121,102159187,263.5212763727511,66.15781217948697,1359.0,4.818120002746582,0.8882500925424532,C,10
discovery_engine,102157954_2676483383639662353,2676483383639662353,102157954,267.64833830500663,63.96623535801994,4940.0,14.290759086608888,0.775280569795352,C,10
discovery_engine,102158886_2638243781653944844,2638243781653944844,102158886,263.82437818107155,65.3944844535988,365.0,2.3126261234283447,1.091470567903917,C,10
discovery_engine,102157952_2660517748638262451,2660517748638262451,102157952,266.0517748690918,63.82624511888856,1044.0,1.535006403923035,1.3825307735007617,C,10
discovery_engine,102159778_2728684727669142828,2728684727669142828,102159778,272.8684727392805,66.91428284051004,693.0,1.1651828289031982,1.1952800865950417,C,9
discovery_engine,102158580_2637893271649000307,2637893271649000307,102158580,263.78932718989256,64.90003070432704,277.0,2.686832904815674,1.0929655524664257,C,9
discovery_engine,102158890_2683357136652678772,2683357136652678772,102158890,268.3357136809144,65.26787725606941,600.0,2.015873908996582,2.520704668279682,A,10
discovery_engine,102158885_2630694967656593683,2630694967656593683,102158885,263.0694967925958,65.6593683690869,818.0,2.8353517055511475,1.337173503190296,C,10
discovery_engine,102159189_2669116606659806362,2669116606659806362,102159189,266.9116606222967,65.98063623573434,573.0,4.266890525817871,2.163152185762601,A,10
discovery_engine,102157953_2670258346638825408,2670258346638825408,102157953,267.0258346302424,63.88254089364885,353.0,2.378834724426269,0.5538473929502594,C,10
discovery_engine,102157956_2697710172639011066,2697710172639011066,102157956,269.7710172707377,63.90110669536118,1214.0,4.4562578201293945,0.9013083860858836,C,10
discovery_engine,102159775_2693138538670362008,2693138538670362008,102159775,269.3138538097755,67.03620088465269,575.0,1.256616234779358,0.5813130305928733,C,9
discovery_engine,102158889_2677870860657015612,2677870860657015612,102158889,267.78708602252647,65.7015612907136,6304.0,15.786476135253906,1.1101882891410526,C,9
discovery_engine,102158894_2732104159652921218,2732104159652921218,102158894,273.21041591199406,65.29212183491639,363.0,1.5256000757217407,0.6085596038064395,C,10
discovery_engine,102159486_2694152770663300508,2694152770663300508,102159486,269.415277055399,66.33005082533884,844.0,2.0342142581939697,0.6642883314001145,C,10
discovery_engine,102158589_2746220626650723926,2746220626650723926,102158589,274.62206264225136,65.07239265507404,417.0,1.2014755010604858,0.9594765099627572,C,10
discovery_engine,102159775_2695271128669987941,2695271128669987941,102159775,269.52711280336115,66.99879417320973,775.0,2.0857937335968018,0.9331458875395378,C,10
discovery_engine,102160607_2685314674685394745,2685314674685394745,102160607,268.53146741781217,68.539474529581,1202.0,1.8579453229904173,0.5049467920818199,C,11
discovery_engine,102159487_2706682050664328480,2706682050664328480,102159487,270.66820502045954,66.43284801548677,4060.0,11.572728157043455,0.8024255086017884,C,10
discovery_engine,102160335_2677712764678659483,2677712764678659483,102160335,267.77127641477693,67.86594835158073,2211.0,6.9844818115234375,0.6291907536996154,C,9
discovery_engine,102158272_2678087036644598709,2678087036644598709,102158272,267.8087036964251,64.45987091477285,382.0,1.4941797256469729,2.1581050924301493,A,10
discovery_engine,102157956_2702302875642366175,2702302875642366175,102157956,270.2302875308319,64.23661753136152,5192.0,9.028570175170898,0.6169178912346125,C,10
discovery_engine,102157955_2685490710638126805,2685490710638126805,102157955,268.54907109955803,63.81268052480853,1919.0,2.785006761550904,2.171737436543004,A,17
discovery_engine,102159774_2679050117668654754,2679050117668654754,102159774,267.905011706928,66.86547549551511,763.0,3.094902515411377,0.7227592284917461,C,10
discovery_engine,102159486_2687878697665278175,2687878697665278175,102159486,268.78786973049387,66.52781753130482,594.0,3.0267248153686523,0.875280569795352,C,10
discovery_engine,102159489_2732468826665031436,2732468826665031436,102159489,273.24688260549846,66.50314361080771,404.0,0.8474620580673218,0.7206365521757162,C,9
discovery_engine,102158887_2654129070655512593,2654129070655512593,102158887,265.41290700547484,65.55125935194354,1566.0,6.768959999084473,2.240542095679068,A,10
discovery_engine,102158887_2648223419654261880,2648223419654261880,102158887,264.8223419828193,65.42618803638058,1259.0,2.4566516876220703,2.370515510782917,A,10
discovery_engine,102157634_2705965645633794030,2705965645633794030,102157634,270.5965645580038,63.37940306082754,820.0,3.389278650283813,0.5931331940765394,C,10
discovery_engine,102157630_2660737085633650280,2660737085633650280,102157630,266.07370856557213,63.36502803693203,1727.0,10.330581665039062,0.6107848188303368,C,10
discovery_engine,102159484_2666605005665652449,2666605005665652449,102159484,266.660500517051,66.56524490107083,679.0,4.175774574279785,0.916679067098154,C,9
discovery_engine,102160063_2748315202675615816,2748315202675615816,102160063,274.8315202316875,67.56158165678129,2058.0,15.0097017288208,1.0644187715788802,C,10
discovery_engine,102159189_2658662368660275505,2658662368660275505,102159189,265.8662368793035,66.02755053589486,6089.0,13.694853782653809,0.6441636860778877,C,9
discovery_engine,102159196_2746379606658382150,2746379606658382150,102159196,274.63796066689326,65.83821506384315,2339.0,6.205809593200684,1.0487461016321034,C,9
discovery_engine,102159186_2629977876661915061,2629977876661915061,102159186,262.9977876706968,66.19150614118641,540.0,1.402014136314392,0.5127478221196836,C,10
discovery_engine,102158584_2688149271647967093,2688149271647967093,102158584,268.8149271987569,64.79670930779008,1555.0,6.954442024230957,2.215557342727903,A,9
discovery_engine,102159481_2628710693667107790,2628710693667107790,102159481,262.8710693395685,66.71077906507058,453.0,2.593268156051636,0.585349874165779,C,10
discovery_engine,102158585_2699546732651711472,2699546732651711472,102158585,269.95467326104944,65.17114722836848,1834.0,7.535086631774902,0.9828200824722388,C,11
